index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP
3674,22300599,1610612760,OKC,1610612750,MIN,2023-24,30,24,2024-01-20,54,29.6,22.0,26.3,19.0,22.6,24.7,100.0,103.4,30.6,22.5,29.2,22.5,0.5625,0.5909,0.5002000000000001,0.5213
3655,22300600,1610612751,BKN,1610612746,LAC,2023-24,27,24,2024-01-21,51,25.9,17.0,27.2,17.0,21.9,22.7,95.6,100.2,26.6,18.5,31.8,21.5,0.5196,0.6020000000000001,0.44909999999999994,0.4511
3656,22300602,1610612764,WAS,1610612743,DEN,2023-24,24,33,2024-01-21,57,26.7,20.0,25.9,21.0,22.9,22.6,105.0,98.0,30.4,22.5,29.5,22.5,0.5143,0.6071000000000001,0.4511,0.44909999999999994
3660,22300605,1610612757,POR,1610612747,LAL,2023-24,31,36,2024-01-21,67,25.8,18.5,28.0,21.0,22.6,23.1,100.8,100.0,31.8,21.5,26.6,18.5,0.49,0.504,0.42519999999999997,0.5445
3658,22300604,1610612754,IND,1610612756,PHX,2023-24,25,33,2024-01-21,58,29.7,20.0,30.8,20.0,23.1,22.5,101.8,95.4,29.5,22.5,30.4,22.5,0.6155999999999999,0.5825,0.5445,0.42519999999999997
3665,22300603,1610612738,BOS,1610612745,HOU,2023-24,35,25,2024-01-21,60,30.3,26.0,29.6,18.5,22.5,23.1,100.0,100.8,27.6,16.0,29.0,23.5,0.6057,0.523,0.49539999999999995,0.4415
3663,22300601,1610612748,MIA,1610612753,ORL,2023-24,19,22,2024-01-21,41,27.2,17.0,25.9,17.0,22.7,21.9,98.0,105.0,26.3,17.0,29.7,21.5,0.504,0.49,0.4415,0.49539999999999995
3662,22300601,1610612753,ORL,1610612748,MIA,2023-24,22,19,2024-01-21,41,26.1,18.5,31.1,24.0,22.6,22.9,97.0,103.4,29.0,23.5,27.6,16.0,0.523,0.6057,0.4415,0.49379999999999996
3654,22300600,1610612746,LAC,1610612751,BKN,2023-24,24,27,2024-01-21,51,28.0,21.0,25.8,18.5,20.8,23.2,95.4,101.8,27.0,19.5,27.9,20.0,0.573,0.508,0.49379999999999996,0.4415
3659,22300604,1610612756,PHX,1610612754,IND,2023-24,33,25,2024-01-21,58,30.8,20.0,29.7,20.0,23.2,20.8,100.8,96.4,30.2,24.5,29.1,24.0,0.6020000000000001,0.5196,0.5191,0.5359
3657,22300602,1610612743,DEN,1610612764,WAS,2023-24,33,24,2024-01-21,57,31.1,24.0,26.1,18.5,23.0,21.9,96.4,100.8,29.7,21.5,26.3,17.0,0.6071000000000001,0.5143,0.5359,0.5191
3661,22300605,1610612747,LAL,1610612757,POR,2023-24,36,31,2024-01-21,67,29.6,18.5,30.3,26.0,23.1,22.6,103.4,97.0,29.1,24.0,30.2,24.5,0.5825,0.6155999999999999,0.519,0.4423
3664,22300603,1610612745,HOU,1610612738,BOS,2023-24,25,35,2024-01-21,60,25.9,21.0,26.7,20.0,21.9,23.0,100.2,95.6,27.9,20.0,27.0,19.5,0.508,0.573,0.4423,0.519
3650,22300609,1610612761,TOR,1610612763,MEM,2023-24,25,30,2024-01-22,55,29.5,24.5,25.0,17.0,22.2,23.4,98.6,99.0,29.3,23.0,27.6,21.0,0.5748,0.4795000000000001,0.5057,0.49219999999999997
3641,22300611,1610612738,BOS,1610612742,DAL,2023-24,24,26,2024-01-22,50,30.9,26.0,30.8,21.0,22.5,23.0,101.6,104.2,27.0,16.0,28.1,20.0,0.5974999999999999,0.5473,0.49219999999999997,0.5057
3644,22300613,1610612758,SAC,1610612737,ATL,2023-24,27,24,2024-01-22,51,29.5,21.0,30.3,24.0,23.4,22.2,100.6,96.6,31.2,26.0,27.9,21.0,0.5834999999999999,0.5274,0.5055,0.41159999999999997
3638,22300610,1610612766,CHA,1610612750,MIN,2023-24,32,34,2024-01-22,66,25.0,17.0,29.5,24.5,23.0,24.4,99.2,102.2,27.8,22.0,27.3,21.5,0.4739999999999999,0.5922,0.41159999999999997,0.5055
3640,22300611,1610612742,DAL,1610612738,BOS,2023-24,26,24,2024-01-22,50,30.8,21.0,30.9,26.0,23.0,22.5,99.0,98.6,27.6,21.0,29.3,23.0,0.5473,0.5974999999999999,0.48440000000000005,0.44420000000000004
3645,22300613,1610612737,ATL,1610612758,SAC,2023-24,24,27,2024-01-22,51,29.3,22.0,25.6,18.5,24.9,22.6,104.2,101.6,28.1,20.0,27.0,16.0,0.5028,0.5619000000000001,0.44420000000000004,0.48440000000000005
3649,22300612,1610612756,PHX,1610612741,CHI,2023-24,22,37,2024-01-22,59,30.4,20.0,31.4,19.5,23.1,23.0,101.4,103.2,30.3,25.0,31.3,23.5,0.6033000000000001,0.5468,0.5233,0.4981000000000001
3647,22300606,1610612749,MIL,1610612765,DET,2023-24,30,30,2024-01-22,60,30.4,20.0,31.7,25.5,22.6,24.9,104.4,100.6,31.3,23.5,30.3,25.0,0.5922,0.4739999999999999,0.4981000000000001,0.5233
3651,22300609,1610612763,MEM,1610612761,TOR,2023-24,30,25,2024-01-22,55,25.6,18.5,29.3,22.0,23.3,21.3,102.2,99.2,27.3,21.5,27.8,22.0,0.4795000000000001,0.5748,0.41180000000000005,0.4678
3648,22300612,1610612741,CHI,1610612756,PHX,2023-24,37,22,2024-01-22,59,26.2,19.5,27.8,19.5,22.5,24.8,98.6,95.8,28.0,19.5,26.3,15.5,0.5468,0.6033000000000001,0.4678,0.41180000000000005
3642,22300607,1610612753,ORL,1610612739,CLE,2023-24,19,38,2024-01-22,57,25.5,18.5,30.3,20.5,23.0,23.5,95.8,98.6,27.9,21.0,31.2,26.0,0.5274,0.5834999999999999,0.4502,0.4617
3652,22300608,1610612759,SAS,1610612755,PHI,2023-24,35,34,2024-01-22,69,27.8,19.5,26.2,19.5,23.0,23.1,103.0,101.2,29.7,19.5,28.8,22.0,0.5308999999999999,0.5961,0.4617,0.4502
3639,22300610,1610612750,MIN,1610612766,CHA,2023-24,34,32,2024-01-22,66,30.3,24.0,29.5,21.0,21.3,23.3,96.6,100.6,26.3,15.5,28.0,19.5,0.6214999999999999,0.5253,0.5416000000000001,0.52
3646,22300606,1610612765,DET,1610612749,MIL,2023-24,30,30,2024-01-22,60,31.4,19.5,30.4,20.0,24.4,23.0,103.2,101.4,28.8,22.0,29.7,19.5,0.5961,0.5308999999999999,0.52,0.5416000000000001
3653,22300608,1610612755,PHI,1610612759,SAS,2023-24,34,35,2024-01-22,69,30.3,20.5,25.5,18.5,23.5,23.0,100.6,104.4,27.5,18.5,27.9,18.0,0.5253,0.6214999999999999,0.4593,0.49000000000000005
3643,22300607,1610612739,CLE,1610612753,ORL,2023-24,38,19,2024-01-22,57,31.7,25.5,30.4,20.0,24.8,22.5,101.2,103.0,27.9,18.0,27.5,18.5,0.5619000000000001,0.5028,0.49000000000000005,0.4593
3631,22300617,1610612757,POR,1610612760,OKC,2023-24,28,38,2024-01-23,66,26.0,18.5,26.1,17.0,23.0,22.9,100.8,97.0,33.4,26.5,26.8,20.5,0.4951,0.5490999999999999,0.42969999999999997,0.5148
3629,22300614,1610612754,IND,1610612743,DEN,2023-24,29,28,2024-01-23,57,28.9,20.0,29.5,22.0,23.4,21.8,102.8,97.4,29.7,22.5,29.8,23.5,0.5844,0.587,0.5148,0.42969999999999997
3637,22300615,1610612751,BKN,1610612752,NYK,2023-24,28,26,2024-01-23,54,26.1,17.0,26.0,18.5,22.0,22.9,97.2,102.8,26.5,18.5,28.0,24.0,0.5239,0.6063,0.4473,0.4937
3630,22300617,1610612760,OKC,1610612757,POR,2023-24,38,28,2024-01-23,66,29.5,22.0,28.9,20.0,22.3,22.9,100.8,96.6,30.1,22.5,28.8,21.0,0.5528000000000001,0.5713999999999999,0.4937,0.4473
3628,22300614,1610612743,DEN,1610612754,IND,2023-24,28,29,2024-01-23,57,31.7,24.0,30.6,21.0,22.9,23.0,97.4,102.8,28.8,21.0,30.1,22.5,0.6063,0.5239,0.5401,0.4753
3633,22300618,1610612746,LAC,1610612747,LAL,2023-24,35,29,2024-01-23,64,27.1,21.0,29.9,18.5,20.8,22.9,96.6,100.8,27.2,19.5,28.3,19.0,0.5490999999999999,0.4951,0.4753,0.5401
3632,22300618,1610612747,LAL,1610612746,LAC,2023-24,29,35,2024-01-23,64,29.9,18.5,27.1,21.0,22.9,22.3,102.6,98.6,28.0,24.0,26.5,18.5,0.587,0.5844,0.5236,0.4507999999999999
3636,22300615,1610612752,NYK,1610612751,BKN,2023-24,26,28,2024-01-23,54,28.3,22.5,29.2,19.5,22.9,20.8,98.6,102.6,26.8,20.5,33.4,26.5,0.5527,0.6222,0.4507999999999999,0.5236
3635,22300616,1610612740,NOP,1610612762,UTA,2023-24,34,30,2024-01-23,64,30.6,21.0,31.7,24.0,21.8,23.4,97.0,100.8,28.3,19.0,27.2,19.5,0.6222,0.5527,0.5308999999999999,0.48229999999999995
3634,22300616,1610612762,UTA,1610612740,NOP,2023-24,30,34,2024-01-23,64,29.2,19.5,28.3,22.5,22.9,22.0,102.8,97.2,29.8,23.5,29.7,22.5,0.5713999999999999,0.5528000000000001,0.48229999999999995,0.5308999999999999
3614,22300623,1610612757,POR,1610612745,HOU,2023-24,30,31,2024-01-24,61,26.3,18.5,31.5,19.5,22.8,22.4,102.2,103.8,33.7,26.5,30.9,22.5,0.4993999999999999,0.5483,0.42560000000000003,0.43409999999999993
3626,22300621,1610612763,MEM,1610612748,MIA,2023-24,21,22,2024-01-24,43,26.6,20.0,29.0,19.5,23.6,22.9,102.0,100.0,27.5,21.5,26.2,17.0,0.5092000000000001,0.4739000000000001,0.43409999999999993,0.42560000000000003
3623,22300622,1610612760,OKC,1610612759,SAS,2023-24,35,28,2024-01-24,63,30.8,22.0,32.8,25.5,22.9,23.6,101.2,103.8,29.0,22.5,31.8,23.5,0.5816999999999999,0.5873999999999999,0.5233,0.5606
3616,22300620,1610612750,MIN,1610612764,WAS,2023-24,30,24,2024-01-24,54,31.3,25.5,30.2,20.0,21.4,23.2,97.6,104.6,26.8,15.5,28.3,20.0,0.6501000000000001,0.5469999999999999,0.5606,0.5233
3621,22300619,1610612766,CHA,1610612765,DET,2023-24,31,28,2024-01-24,59,26.4,19.0,30.6,21.0,23.4,25.1,100.0,102.0,28.8,22.0,25.9,17.5,0.5073000000000001,0.5915999999999999,0.44020000000000004,0.5155000000000001
3620,22300619,1610612765,DET,1610612766,CHA,2023-24,28,31,2024-01-24,59,31.5,19.5,26.3,18.5,24.3,23.1,104.6,97.6,28.7,22.0,30.6,21.0,0.5847,0.5559000000000001,0.5155000000000001,0.44020000000000004
3619,22300625,1610612742,DAL,1610612756,PHX,2023-24,34,25,2024-01-24,59,30.0,21.0,27.7,23.0,23.2,25.3,99.2,105.6,27.4,20.5,29.2,20.5,0.5469999999999999,0.6501000000000001,0.48,0.45439999999999997
3617,22300620,1610612764,WAS,1610612750,MIN,2023-24,24,30,2024-01-24,54,26.1,20.0,27.8,22.0,23.1,21.7,103.8,102.2,30.9,22.5,33.7,26.5,0.5075999999999999,0.4770999999999999,0.45439999999999997,0.48
3622,22300622,1610612759,SAS,1610612760,OKC,2023-24,28,35,2024-01-24,63,29.0,19.5,26.6,20.0,23.0,23.2,102.4,96.8,31.1,20.5,31.1,25.0,0.5559000000000001,0.5847,0.4784,0.41999999999999993
3613,22300626,1610612737,ATL,1610612744,GSW,2023-24,31,38,2024-01-24,69,27.8,22.0,26.1,20.0,25.3,23.2,103.8,101.2,28.3,20.0,26.8,15.5,0.4739000000000001,0.5092000000000001,0.41999999999999993,0.4784
3624,22300624,1610612739,CLE,1610612749,MIL,2023-24,28,32,2024-01-24,60,32.8,25.5,30.8,22.0,25.1,23.4,100.6,101.6,25.9,17.5,28.8,22.0,0.5915999999999999,0.5073000000000001,0.5077,0.4141
3627,22300621,1610612748,MIA,1610612763,MEM,2023-24,22,21,2024-01-24,43,25.6,17.0,25.8,21.0,22.4,22.8,96.8,102.4,26.2,17.0,27.5,21.5,0.4770999999999999,0.5075999999999999,0.4141,0.5077
3618,22300625,1610612756,PHX,1610612742,DAL,2023-24,25,34,2024-01-24,59,30.6,21.0,26.4,19.0,23.2,23.0,100.2,102.2,31.1,25.0,31.1,20.5,0.6140000000000001,0.487,0.5384,0.496
3625,22300624,1610612749,MIL,1610612739,CLE,2023-24,32,28,2024-01-24,60,30.2,20.0,31.3,25.5,23.1,24.3,105.6,99.2,31.8,23.5,29.0,22.5,0.5873999999999999,0.5816999999999999,0.496,0.5384
3612,22300626,1610612744,GSW,1610612737,ATL,2023-24,38,31,2024-01-24,69,27.7,23.0,30.0,21.0,23.2,21.4,102.2,100.2,30.6,21.0,28.7,22.0,0.5483,0.4993999999999999,0.46769999999999995,0.4323
3615,22300623,1610612745,HOU,1610612757,POR,2023-24,31,30,2024-01-24,61,25.8,21.0,25.6,17.0,21.7,23.1,101.6,100.6,29.2,20.5,27.4,20.5,0.487,0.6140000000000001,0.4323,0.46769999999999995
3604,22300630,1610612748,MIA,1610612738,BOS,2023-24,29,42,2024-01-25,71,25.3,17.0,25.3,17.0,23.2,22.3,95.2,100.2,26.5,18.5,25.9,19.5,0.4845999999999999,0.5555,0.42300000000000004,0.5098
3610,22300627,1610612754,IND,1610612755,PHI,2023-24,34,25,2024-01-25,59,28.0,20.0,28.3,22.5,23.3,23.3,101.8,105.4,30.1,24.5,29.9,23.5,0.5680999999999999,0.5992,0.5098,0.42300000000000004
3607,22300631,1610612743,DEN,1610612752,NYK,2023-24,21,33,2024-01-25,54,32.1,26.0,31.1,25.5,23.0,23.4,97.6,101.4,29.9,24.5,26.8,15.5,0.6060000000000001,0.5998999999999999,0.5447,0.505
3601,22300633,1610612741,CHI,1610612747,LAL,2023-24,32,31,2024-01-25,63,28.1,21.0,29.6,19.5,22.3,23.2,97.8,102.8,25.9,19.5,26.5,18.5,0.5992,0.5680999999999999,0.505,0.5447
3603,22300632,1610612758,SAC,1610612744,GSW,2023-24,40,32,2024-01-25,72,30.1,21.0,30.3,23.5,23.9,23.0,100.2,95.2,31.1,25.5,31.5,21.5,0.5998999999999999,0.6060000000000001,0.5246999999999999,0.48279999999999995
3605,22300630,1610612738,BOS,1610612748,MIA,2023-24,42,29,2024-01-25,71,30.3,23.5,30.1,21.0,22.4,21.5,100.8,102.6,28.1,21.0,27.2,20.5,0.5798,0.5432,0.48279999999999995,0.5246999999999999
3606,22300631,1610612752,NYK,1610612743,DEN,2023-24,33,21,2024-01-25,54,28.3,22.5,28.0,20.0,22.4,21.8,97.8,99.4,27.2,20.5,28.1,21.0,0.5432,0.5798,0.4507999999999999,0.4696999999999999
3602,22300632,1610612744,GSW,1610612758,SAC,2023-24,32,40,2024-01-25,72,29.0,23.0,31.0,22.0,23.4,23.0,102.6,100.8,31.5,21.5,31.1,25.5,0.5555,0.4845999999999999,0.4696999999999999,0.4507999999999999
3611,22300627,1610612755,PHI,1610612754,IND,2023-24,25,34,2024-01-25,59,32.0,26.0,25.4,20.0,23.0,23.9,99.4,96.8,28.9,18.5,30.5,22.5,0.5492,0.6077999999999999,0.48290000000000005,0.44939999999999997
3598,22300628,1610612764,WAS,1610612762,UTA,2023-24,29,36,2024-01-25,65,25.4,20.0,32.0,26.0,23.4,22.5,105.4,101.8,30.5,22.5,28.9,18.5,0.493,0.4958,0.44939999999999997,0.48290000000000005
3609,22300629,1610612750,MIN,1610612751,BKN,2023-24,24,31,2024-01-25,55,31.1,25.5,32.1,26.0,21.5,22.4,99.4,97.8,26.8,15.5,29.9,24.5,0.6412,0.606,0.5523,0.5358
3600,22300633,1610612747,LAL,1610612741,CHI,2023-24,31,32,2024-01-25,63,31.0,22.0,29.0,23.0,22.5,23.4,101.4,97.6,29.0,24.0,25.8,18.5,0.606,0.6412,0.5358,0.5523
3599,22300628,1610612762,UTA,1610612764,WAS,2023-24,36,29,2024-01-25,65,29.6,19.5,28.1,21.0,23.3,23.3,102.8,97.8,29.9,23.5,30.1,24.5,0.6077999999999999,0.5492,0.5138,0.42610000000000003
3608,22300629,1610612751,BKN,1610612750,MIN,2023-24,31,24,2024-01-25,55,25.3,17.0,25.3,17.0,21.8,22.4,96.8,99.4,25.8,18.5,29.0,24.0,0.4958,0.493,0.42610000000000003,0.5138
3587,22300637,1610612746,LAC,1610612761,TOR,2023-24,29,20,2024-01-26,49,28.3,21.0,30.8,21.0,20.8,22.4,97.2,98.8,26.6,19.5,28.3,20.0,0.5512,0.6073000000000001,0.47970000000000007,0.44139999999999996
3596,22300635,1610612745,HOU,1610612766,CHA,2023-24,30,28,2024-01-26,58,26.5,21.0,29.7,24.0,22.4,20.8,102.0,98.8,29.0,20.5,33.0,26.5,0.4909,0.5128,0.44139999999999996,0.47970000000000007
3585,22300636,1610612754,IND,1610612756,PHX,2023-24,31,40,2024-01-26,71,29.7,24.0,26.5,21.0,23.9,22.7,102.2,103.4,29.7,23.0,27.9,22.5,0.5915000000000001,0.5471999999999999,0.5314,0.4992
3593,22300639,1610612739,CLE,1610612749,MIL,2023-24,30,28,2024-01-26,58,31.9,25.5,32.2,24.5,24.7,22.6,100.4,98.6,26.0,17.5,29.5,20.5,0.5882,0.5115999999999999,0.4992,0.5314
3583,22300634,1610612737,ATL,1610612742,DAL,2023-24,31,27,2024-01-26,58,28.5,22.0,25.8,19.0,25.2,23.3,103.4,102.2,28.3,20.0,26.6,19.5,0.4898,0.5772999999999999,0.4305,0.5198
3586,22300637,1610612761,TOR,1610612746,LAC,2023-24,20,29,2024-01-26,49,29.0,24.5,24.4,17.5,22.2,23.1,97.4,106.0,29.4,23.0,26.7,21.5,0.5876,0.5017,0.5198,0.4305
3582,22300634,1610612742,DAL,1610612737,ATL,2023-24,27,31,2024-01-26,58,30.8,21.0,28.3,21.0,23.4,22.7,98.6,100.4,26.2,20.5,29.0,21.0,0.5715999999999999,0.6068,0.49240000000000006,0.4901999999999999
3592,22300639,1610612749,MIL,1610612739,CLE,2023-24,28,30,2024-01-26,58,30.3,20.0,27.0,19.0,22.9,21.8,106.0,97.4,31.3,23.5,29.5,23.5,0.5772999999999999,0.4898,0.4901999999999999,0.49240000000000006
3594,22300640,1610612740,NOP,1610612760,OKC,2023-24,24,22,2024-01-26,46,30.8,21.0,28.7,19.5,21.8,22.9,98.8,102.0,29.5,20.5,26.0,17.5,0.6068,0.5715999999999999,0.5209,0.4312
3588,22300638,1610612753,ORL,1610612763,MEM,2023-24,31,31,2024-01-26,62,24.4,17.5,29.0,24.5,22.7,23.9,95.4,100.6,29.0,21.0,26.2,20.5,0.4971,0.6143,0.4312,0.5209
3584,22300636,1610612756,PHX,1610612754,IND,2023-24,40,31,2024-01-26,71,31.1,23.5,26.7,18.5,22.7,23.4,99.8,101.6,31.0,25.0,30.8,20.5,0.6073000000000001,0.5512,0.5319,0.4782
3591,22300641,1610612759,SAS,1610612757,POR,2023-24,26,33,2024-01-26,59,28.7,19.5,30.8,21.0,23.1,22.2,101.6,99.8,30.8,20.5,31.0,25.0,0.5471999999999999,0.5915000000000001,0.4782,0.5319
3597,22300635,1610612766,CHA,1610612745,HOU,2023-24,28,30,2024-01-26,58,27.0,19.0,30.3,20.0,23.3,22.6,98.8,97.2,29.5,23.5,31.3,23.5,0.5128,0.4909,0.44670000000000004,0.4201
3589,22300638,1610612763,MEM,1610612753,ORL,2023-24,31,31,2024-01-26,62,25.8,19.0,28.5,22.0,23.3,25.2,101.0,101.0,26.7,21.5,29.4,23.0,0.5017,0.5876,0.4201,0.44670000000000004
3595,22300640,1610612760,OKC,1610612740,NOP,2023-24,22,24,2024-01-26,46,32.2,24.5,31.9,25.5,22.6,24.7,100.6,95.4,27.9,22.5,29.7,23.0,0.6143,0.4971,0.5407,0.4415
3590,22300641,1610612757,POR,1610612759,SAS,2023-24,33,26,2024-01-26,59,26.7,18.5,31.1,23.5,22.6,23.3,101.0,101.0,33.0,26.5,29.0,20.5,0.5115999999999999,0.5882,0.4415,0.5407
3570,22300646,1610612746,LAC,1610612738,BOS,2023-24,26,21,2024-01-27,47,27.7,21.0,30.3,22.0,21.1,23.2,97.8,106.4,26.6,19.5,26.3,20.0,0.5372,0.5582999999999999,0.47569999999999996,0.5233000000000001
3572,22300642,1610612765,DET,1610612764,WAS,2023-24,33,36,2024-01-27,69,31.0,19.5,25.3,17.0,24.5,21.5,104.0,95.8,29.2,22.0,26.9,15.5,0.5966,0.5643,0.5233000000000001,0.47569999999999996
3571,22300646,1610612738,BOS,1610612746,LAC,2023-24,21,26,2024-01-27,47,31.6,23.5,30.8,22.5,23.0,23.0,100.6,97.6,29.3,25.0,31.3,20.5,0.6025,0.4859,0.502,0.522
3562,22300650,1610612747,LAL,1610612744,GSW,2023-24,33,30,2024-01-27,63,30.3,22.0,27.7,21.0,22.5,21.5,100.6,100.4,29.3,24.0,30.5,22.5,0.5917999999999999,0.5209999999999999,0.522,0.502
3580,22300643,1610612752,NYK,1610612748,MIA,2023-24,27,30,2024-01-27,57,28.2,22.5,25.7,20.0,22.3,23.3,95.8,104.0,26.3,20.0,26.6,19.5,0.5575,0.4911,0.4659999999999999,0.47170000000000006
3563,22300650,1610612744,GSW,1610612747,LAL,2023-24,30,33,2024-01-27,63,29.6,23.0,31.7,25.5,23.3,22.3,102.4,100.2,32.1,21.5,31.2,23.5,0.5643,0.5966,0.47170000000000006,0.4659999999999999
3569,22300645,1610612745,HOU,1610612751,BKN,2023-24,15,35,2024-01-27,50,26.6,21.0,30.6,24.0,22.9,22.8,102.2,103.2,30.0,23.5,30.2,24.0,0.4911,0.5575,0.442,0.46020000000000005
3575,22300644,1610612755,PHI,1610612743,DEN,2023-24,27,31,2024-01-27,58,30.2,24.5,28.1,19.5,22.8,22.9,100.2,102.4,30.5,20.0,29.3,20.5,0.5139,0.5641,0.46020000000000005,0.442
3568,22300645,1610612751,BKN,1610612745,HOU,2023-24,35,15,2024-01-27,50,26.6,19.0,29.3,20.0,21.9,23.1,97.6,96.4,25.0,18.5,27.4,18.5,0.5267999999999999,0.6437,0.4586,0.4806
3578,22300651,1610612742,DAL,1610612758,SAC,2023-24,25,29,2024-01-27,54,30.0,21.0,30.5,20.5,22.7,23.3,97.6,100.6,26.8,20.5,29.8,23.5,0.5582999999999999,0.5372,0.4806,0.4586
3579,22300651,1610612758,SAC,1610612742,DAL,2023-24,29,25,2024-01-27,54,31.4,21.0,27.6,19.0,23.2,21.1,100.6,95.8,31.3,25.5,29.9,24.5,0.6291,0.4794999999999999,0.5395999999999999,0.45389999999999997
3573,22300642,1610612764,WAS,1610612765,DET,2023-24,36,33,2024-01-27,69,25.7,20.0,28.2,22.5,23.0,23.0,106.4,100.0,30.5,22.5,29.3,24.0,0.4859,0.6025,0.45389999999999997,0.5395999999999999
3574,22300644,1610612743,DEN,1610612755,PHI,2023-24,31,27,2024-01-27,58,30.8,22.5,31.6,23.5,23.2,23.6,96.4,97.6,29.9,24.5,31.3,25.5,0.5866,0.588,0.5266,0.5515
3565,22300649,1610612750,MIN,1610612759,SAS,2023-24,36,23,2024-01-27,59,30.6,24.0,26.6,21.0,21.5,24.5,100.4,100.6,26.9,15.5,29.2,22.0,0.6437,0.5267999999999999,0.5515,0.5266
3566,22300647,1610612766,CHA,1610612762,UTA,2023-24,24,47,2024-01-27,71,27.6,19.0,31.4,21.0,23.3,22.7,99.6,103.8,30.2,24.0,30.0,23.5,0.5209999999999999,0.5917999999999999,0.4490000000000001,0.48
3576,22300648,1610612749,MIL,1610612740,NOP,2023-24,36,32,2024-01-27,68,29.3,20.0,26.6,19.0,23.0,23.1,106.4,97.8,31.2,23.5,32.1,21.5,0.5641,0.5139,0.48,0.4490000000000001
3564,22300649,1610612759,SAS,1610612750,MIN,2023-24,23,36,2024-01-27,59,28.1,19.5,30.2,24.5,23.1,23.0,103.2,102.2,31.3,20.5,29.3,25.0,0.5115999999999999,0.6007999999999999,0.4468,0.42299999999999993
3581,22300643,1610612748,MIA,1610612752,NYK,2023-24,30,27,2024-01-27,57,25.3,17.0,31.0,19.5,23.1,21.9,95.8,100.6,27.4,18.5,25.0,18.5,0.4794999999999999,0.6291,0.42299999999999993,0.4468
3577,22300648,1610612740,NOP,1610612749,MIL,2023-24,32,36,2024-01-27,68,30.5,20.5,30.0,21.0,21.5,22.5,100.0,106.4,29.3,20.5,30.5,20.0,0.588,0.5866,0.49729999999999996,0.5044
3567,22300647,1610612762,UTA,1610612766,CHA,2023-24,47,24,2024-01-27,71,31.7,25.5,29.6,23.0,23.6,23.2,103.8,99.6,29.8,23.5,26.8,20.5,0.6007999999999999,0.5115999999999999,0.5044,0.49729999999999996
3552,22300653,1610612761,TOR,1610612737,ATL,2023-24,26,34,2024-01-28,60,28.3,22.0,30.8,22.5,22.5,23.1,97.2,97.4,28.7,23.0,27.8,20.0,0.5825,0.5024000000000001,0.5163,0.4514
3554,22300655,1610612753,ORL,1610612756,PHX,2023-24,26,37,2024-01-28,63,24.7,17.5,26.0,19.0,22.7,23.6,94.0,102.0,28.4,21.0,27.3,22.5,0.5114,0.5922,0.4514,0.5163
3555,22300655,1610612756,PHX,1610612753,ORL,2023-24,37,26,2024-01-28,63,31.8,23.5,28.9,21.0,22.6,22.8,101.0,100.8,31.2,25.0,30.6,22.5,0.613,0.4824,0.543,0.5381
3561,22300652,1610612754,IND,1610612763,MEM,2023-24,23,27,2024-01-28,50,29.5,24.0,32.3,23.5,23.6,22.7,102.6,103.8,30.3,23.0,26.4,19.5,0.5922,0.5114,0.5381,0.543
3557,22300656,1610612741,CHI,1610612757,POR,2023-24,26,23,2024-01-28,49,28.9,21.0,31.8,23.5,22.3,25.4,97.4,97.2,26.4,19.5,30.3,23.0,0.6047,0.5274,0.5115000000000001,0.413
3560,22300652,1610612763,MEM,1610612754,IND,2023-24,27,23,2024-01-28,50,26.0,19.0,24.7,17.5,23.1,22.5,99.6,103.6,26.0,21.5,32.6,24.5,0.5024000000000001,0.5825,0.413,0.5115000000000001
3558,22300654,1610612760,OKC,1610612765,DET,2023-24,31,24,2024-01-28,55,30.8,22.5,28.3,22.0,22.8,24.5,100.8,101.0,27.3,22.5,28.4,21.0,0.5822999999999999,0.621,0.5184,0.45119999999999993
3556,22300656,1610612757,POR,1610612741,CHI,2023-24,23,26,2024-01-28,49,27.4,18.5,28.8,22.0,22.8,22.6,102.0,94.0,32.6,24.5,26.0,21.5,0.5274,0.6047,0.45119999999999993,0.5184
3559,22300654,1610612765,DET,1610612760,OKC,2023-24,24,31,2024-01-28,55,32.3,23.5,29.5,24.0,24.5,22.8,103.8,102.6,30.6,22.5,31.2,25.0,0.621,0.5822999999999999,0.5445,0.4234
3553,22300653,1610612737,ATL,1610612761,TOR,2023-24,34,26,2024-01-28,60,28.8,22.0,27.4,18.5,25.4,22.3,103.6,99.6,27.8,20.0,28.7,23.0,0.4824,0.613,0.4234,0.5445
3535,22300663,1610612758,SAC,1610612763,MEM,2023-24,18,33,2024-01-29,51,30.7,21.0,28.7,21.0,22.8,22.8,100.4,94.4,31.1,24.5,23.9,15.5,0.6237999999999999,0.5398999999999999,0.5379,0.43579999999999997
3549,22300665,1610612759,SAS,1610612764,WAS,2023-24,35,25,2024-01-29,60,27.3,19.5,24.1,17.5,22.9,23.1,103.0,104.0,33.0,26.0,32.5,25.0,0.5015000000000001,0.5037,0.43579999999999997,0.5379
